chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat
chr5	120785103	120786520	1418	4	0.634912404430796	0.596399775363567	0.0385126290672293	2.69190329422212
chr7	117143438	117145732	2295	7	0.372463867855136	0.388347137162495	-0.0158832693073586	-2.63305582136585
chr7	50277304	50279665	2362	4	0.519730917053434	0.456473126097395	0.0632577909560389	2.61916119318381
chr8	111450930	111451498	569	4	0.78071381440147	0.782333815158844	-0.00162000075737434	-2.56957985922076
chr12	84992847	84993592	746	4	0.551885219877627	0.527878006736328	0.0240072131412992	2.52670310496128
chr20	11994394	11995222	829	7	0.807193871529233	0.729627630891553	0.0775662406376797	2.50482602506817
chr21	21232856	21233466	611	4	0.417340622873272	0.525005877833315	-0.107665254960043	-2.49705116046065
chr11	5203483	5204570	1088	4	0.562862701960427	0.519769219594947	0.0430934823654804	2.48853178389936
chr5	29950623	29951371	749	4	0.521689975846708	0.580451022390533	-0.0587610465438259	-2.48250622168715
chr9	109466802	109467588	787	5	0.705199528340565	0.616713089070398	0.0884864392701672	2.44349249317803
chrX	92897145	92899086	1942	5	0.615857063888646	0.54241893795005	0.073438125938596	2.39956257601644
chr18	40813093	40814869	1777	5	0.628577770002164	0.733824486023238	-0.105246716021074	-2.37652584721389
chr11	49515337	49515921	585	4	0.623435428199773	0.584204807133994	0.0392306210657781	2.37228482455564
chr8	113157569	113158113	545	4	0.590014292076404	0.513103667729969	0.0769106243464349	2.33391798382059
chr6	166550418	166550942	525	5	0.632581848275278	0.530123304829067	0.102458543446211	2.28437985485046
chrX	104269128	104270162	1035	4	0.294304152651835	0.39266700363112	-0.0983628509792856	-2.27743760793311
chrY	22531109	22533508	2400	5	0.501748934550229	0.595576823787611	-0.0938278892373816	-2.26977841082835
chr15	101017698	101019200	1503	4	0.596232158458081	0.506916115400072	0.0893160430580084	2.25745482172003
chr4	97986228	97986963	736	4	0.416561343147727	0.445744230505352	-0.0291828873576245	-2.25472001461454
chrX	112326942	112327357	416	4	0.523777952474684	0.464507407118106	0.0592705453565782	2.23186366405582
chr3	166580076	166581066	991	4	0.755702258486872	0.718132870647246	0.0375693878396259	2.22476742816588
chr12	99865423	99865758	336	4	0.300728479044934	0.296654850240028	0.00407362880490597	2.20032995417951
chr2	78423768	78424280	513	4	0.50103426739895	0.42608796721733	0.0749463001816199	2.19084068336314
chr12	103396786	103397523	738	4	0.648740678544595	0.58662992815083	0.0621107503937652	2.17874563126208
chr12	87357490	87358083	594	4	0.612924146260008	0.570827462379882	0.042096683880126	2.16659999914198
chr6	103304144	103304758	615	5	0.450724082532831	0.561809000625906	-0.111084918093075	-2.13966077308368
chr6	63242200	63243098	899	6	0.411348074533341	0.515350752210107	-0.104002677676766	-2.11924359813584
chr14	44673635	44674282	648	5	0.515967121985452	0.391043313101817	0.124923808883635	2.11326605423396
chr18	63389300	63390388	1089	4	0.654094237895068	0.686374524937726	-0.0322802870426577	2.10762873595391
chr11	109366744	109367320	577	4	0.537257254514281	0.49194009326876	0.045317161245521	2.0750736874025
chr10	25589571	25590320	750	4	0.586346167937032	0.543697649578616	0.0426485183584161	2.07463895631931
chr21	21528474	21528844	371	4	0.419858807959272	0.560642050779504	-0.140783242820232	-2.04817707038444
chr10	127389317	127390197	881	4	0.476535822075622	0.564406396358089	-0.0878705742824665	-2.03323048889209
chr7	56602858	56603948	1091	4	0.699249510472108	0.693324874050587	0.00592463642152152	2.01697102962838
chr7	44545017	44545435	419	6	0.4861706746944	0.527122237969036	-0.0409515632746357	-1.9990990838092
chrX	13458139	13458540	402	4	0.486518613156084	0.535482541050968	-0.0489639278948835	-1.99667147611543
chr7	35478966	35479690	725	5	0.462596255051819	0.543481566500254	-0.0808853114484356	-1.99124860830161
chr7	63510768	63511752	985	4	0.564126992547271	0.466025002058429	0.0981019904888424	1.951809998214
chrX	129398880	129400358	1479	5	0.510206649010722	0.611948935386493	-0.101742286375771	-1.92406977445758
chr10	109922194	109923009	816	5	0.686692069469361	0.762857277405599	-0.076165207936238	-1.89649489374837
chr8	51981628	51982018	391	4	0.774949193783012	0.722429981035846	0.052519212747166	1.8953846032863
chr3	56432358	56432809	452	4	0.560101830391777	0.516635211338243	0.0434666190535341	1.87178400533246
chr12	23739412	23740221	810	5	0.709950370849521	0.798255859389347	-0.0883054885398256	-1.84607568174071
chr2	104484400	104485003	604	4	0.76765478977349	0.674538699105316	0.0931160906681739	1.81951652613722
chr10	85228564	85231303	2740	4	0.446761549802569	0.451950468844359	-0.00518891904178953	-1.81155943595065
chr4	67335275	67337266	1992	4	0.537118398949655	0.546465447947288	-0.0093470489976335	1.80269764424343
chr8	13760082	13761596	1515	4	0.645647809352341	0.707901434380573	-0.0622536250282311	-1.80166565777908
chr6	124085437	124086552	1116	5	0.650126095800131	0.524439123565049	0.125686972235082	1.78255026144727
chr5	100586206	100587648	1443	4	0.588370224647449	0.556733969392717	0.0316362552547328	1.7312457728474
chr5	140179490	140180222	733	4	0.481424787010045	0.484109721033004	-0.00268493402295938	1.73122635284694
chr5	114471762	114472296	535	5	0.3981656683578	0.418846470753188	-0.0206808023953877	-1.7305898525736
chr1	101048232	101048624	393	4	0.766493849633137	0.734215285619257	0.0322785640138803	1.7149293513778
chr5	151722010	151722891	882	6	0.652020780108338	0.546737336734299	0.105283443374039	1.63689090149518
chrX	126634959	126635660	702	5	0.459410621285018	0.400744635815159	0.0586659854698584	1.63201727644432
chr4	104978465	104979150	686	4	0.747241266940372	0.682774583725984	0.0644666832143886	1.62386320427866
chr3	176560896	176561363	468	5	0.600817437839344	0.67109445286797	-0.0702770150286265	-1.62223536345009
chr9	113720398	113721724	1327	5	0.740979645961903	0.840242335600867	-0.0992626896389638	-1.59689464779259
chr1	197259737	197261341	1605	5	0.544769834540931	0.542901697412748	0.00186813712818301	-1.59608869818329
chr8	39630374	39631836	1463	4	0.744454950026336	0.692613551101784	0.0518413989245521	1.57775258205175
chr3	172137061	172138341	1281	4	0.650663834792023	0.520965742457263	0.12969809233476	1.56574932741802
chr13	55968942	55969568	627	4	0.37293132741794	0.495319756222278	-0.122388428804337	-1.55339774032507
chr4	160729031	160730749	1719	5	0.579884395988136	0.537929494883339	0.0419549011047966	1.54384675007135
chr20	43765594	43766541	948	4	0.435848791814759	0.463937971358902	-0.0280891795441437	-1.5121230043888
chr6	68858412	68860206	1795	4	0.614361051530727	0.790841090620693	-0.176480039089966	-1.50978333542339
chr1	48499965	48500845	881	4	0.740237940396629	0.75336263036291	-0.0131246899662807	-1.45644538409878
chr12	87279084	87280345	1262	5	0.734183156959546	0.624804202567623	0.109378954391923	-1.44170118405412
chrX	87902011	87902509	499	5	0.428154033820574	0.481625053327794	-0.0534710195072207	-1.4363833546326
chr1	207022549	207023306	758	4	0.622750654466196	0.597685954904029	0.0250646995621674	1.43295249246435
chr13	81966349	81967564	1216	5	0.552127626714074	0.625597365792418	-0.0734697390783445	-1.42522156061393
chr11	96808864	96809385	522	6	0.557952412245878	0.576056243991198	-0.0181038317453202	1.37838443474887
chr2	186017041	186018017	977	5	0.749246625178342	0.748782445469484	0.000464179708857038	-1.37192273203137
chr4	172619420	172620860	1441	4	0.450443082774352	0.405267701814452	0.0451753809599009	1.37092849114092
chr4	45514866	45515362	497	4	0.607148054601807	0.663273417674761	-0.0561253630729539	1.3371068925274
chr12	73636462	73637420	959	4	0.525579775448259	0.560894602799954	-0.035314827351695	-1.33103549025695
chr8	2826670	2827230	561	4	0.726585009552454	0.698249237873223	0.028335771679231	1.28973267271358
chr7	152909793	152910467	675	4	0.648548518177691	0.627529049753178	0.0210194684245126	1.26540091616672
chr2	123484642	123485457	816	4	0.794556763697826	0.716300626785109	0.0782561369127177	1.2529750192987
chr8	7973095	7974369	1275	11	0.696798432780106	0.693632304850898	0.00316612792920845	1.24712619644661
chr4	94580498	94581310	813	4	0.796859787833449	0.782620687325117	0.0142391005083319	-1.23405283341016
chr3	177227506	177227928	423	4	0.534222325513383	0.488132795625519	0.0460895298878644	1.18941382765155
chrX	11216404	11216967	564	4	0.800826675111294	0.803146399388209	-0.00231972427691485	1.17593728319682
chr2	63328518	63329429	912	4	0.56163361957239	0.594436602423397	-0.0328029828510062	1.16562344094616
chr9	74823855	74824787	933	6	0.674535900420228	0.682795405786512	-0.00825950536628373	-1.13828509896444
chr6	6507124	6508170	1047	4	0.796799579686532	0.738008699689834	0.058790879996698	1.1371335070136
chr11	5162619	5164116	1498	6	0.642640651686374	0.655057765734563	-0.0124171140481892	-1.13295323264197
chr4	45040606	45041537	932	4	0.73146905632743	0.775804251331992	-0.0443351950045621	-1.05887971037637
chr6	103019888	103020730	843	6	0.582063267089578	0.554141205562781	0.0279220615267965	1.05477753112663
chr4	92986916	92989443	2528	4	0.63781951855496	0.674420943914658	-0.0366014253596981	1.01654385213851
chr12	17740809	17741732	924	4	0.475711998509536	0.448416690132667	0.0272953083768684	1.01633946250619
chr8	2284465	2286510	2046	4	0.380884023678106	0.363544329367298	0.0173396943108084	1.01475960759232
chrX	8231494	8231939	446	4	0.487404112902188	0.493526804485143	-0.00612269158295481	-0.989999870127104
chrX	17058519	17059251	733	4	0.65212384530383	0.650771165256497	0.00135268004733324	-0.977407841054936
chr10	44721051	44721475	425	4	0.700519255044652	0.668813689105426	0.0317055659392259	0.892173127813718
chr3	88398562	88398985	424	4	0.464607750512466	0.480520416032142	-0.0159126655196754	-0.859437235143588
chr4	157358433	157359142	710	4	0.592328842580412	0.627074683934673	-0.0347458413542605	-0.852738351873102
chr5	75195073	75195462	390	4	0.321681343523431	0.338767736553796	-0.0170863930303653	-0.807872789809415
chr7	145080520	145081097	578	4	0.382450663381896	0.419100206760699	-0.0366495433788028	-0.806443091295199
chrX	120821678	120822404	727	6	0.547599176886968	0.562313977617884	-0.0147148007309159	-0.79943174416739
chrX	77270462	77271812	1351	7	0.632595241700484	0.676290712033434	-0.04369547033295	0.796919325476538
chr4	162560537	162561573	1037	5	0.60841518541916	0.600260827534466	0.00815435788469376	0.785919229591206
chr11	62827806	62828736	931	4	0.418175644784255	0.411427311394366	0.0067483333898895	0.773502827196299
chr3	181286804	181287288	485	4	0.513545001382057	0.5966249932333	-0.0830799918512428	-0.757588731337349
chr16	22859047	22859508	462	4	0.808706357830198	0.797068482153032	0.011637875677166	0.754598801898884
chr8	56454783	56455335	553	4	0.618602911910174	0.616336216506877	0.00226669540329727	-0.712676914559673
chr20	59193098	59193700	603	4	0.583416292676755	0.616454412860248	-0.0330381201834932	0.703108310394898
chr15	60339828	60340926	1099	4	0.689531562628427	0.791379674954413	-0.101848112325986	-0.701525189524767
chr7	148250563	148250967	405	4	0.677163197140528	0.697262566465645	-0.0200993693251175	0.667963619463143
chrX	84158892	84159435	544	4	0.592778193519228	0.61930981616635	-0.0265316226471218	-0.649729659776939
chr4	42110850	42111595	746	4	0.747170911267698	0.767667383558057	-0.0204964722903586	0.637873131809524
chrX	144961758	144962278	521	4	0.589885645864328	0.563117094612726	0.0267685512516015	0.632020258230779
chr1	195198730	195199684	955	4	0.774127705146477	0.73800869959839	0.0361190055480866	0.630339539649476
chr11	81546611	81546962	352	4	0.446761549802569	0.461775202933552	-0.0150136531309829	-0.620638587787349
chr20	14155235	14156392	1158	5	0.627181962430745	0.594017724536735	0.0331642378940106	0.603459046668394
chr2	157645274	157645768	495	4	0.689135850840043	0.643416233793603	0.0457196170464407	-0.590796886279293
chr3	191198280	191198816	537	4	0.613963034128178	0.636497242574827	-0.0225342084466483	-0.574701383726794
chr1	189681777	189682265	489	4	0.6077770418885	0.523486484591589	0.0842905572969115	0.560675315684784
chr9	129826056	129826789	734	4	0.710138525939602	0.646022438746394	0.0641160871932079	0.556875604610263
chr11	91423809	91424610	802	4	0.632550502193543	0.4900289524525	0.142521549741043	0.553924600512669
chr9	96669631	96669999	369	4	0.638099768647572	0.647347444498146	-0.00924767585057484	-0.546999941313687
chr19	41493580	41494012	433	4	0.449934802121503	0.38627960627243	0.0636551958490726	0.543686657481807
chr10	84521895	84522633	739	4	0.757919420410515	0.714309788938397	0.0436096314721179	0.529239670077892
chr6	49968454	49968826	373	4	0.418875889101767	0.433401610922142	-0.014525721820375	0.527836339394254
chr3	172713752	172714512	761	6	0.665389005987807	0.714795199179779	-0.0494061931919711	-0.514828296101614
chr10	91726971	91727411	441	4	0.445596863197486	0.452862477634093	-0.00726561443660767	-0.512836065492456
chrX	145421184	145421532	349	4	0.40608323458332	0.393171518066011	0.0129117165173094	-0.499047188912368
chr7	143128431	143128866	436	4	0.806705857821022	0.840305793246591	-0.0335999354255696	-0.480761449279005
chrX	38498920	38499598	679	4	0.600171617689471	0.5964538590312	0.00371775865827029	-0.461722895228804
chr9	116897474	116897878	405	4	0.708874331006881	0.731896937994652	-0.0230226069877706	-0.452798548938674
chr1	94874106	94874522	417	4	0.500205960853345	0.481413240422509	0.0187927204308367	0.444454236259321
chr6	104623265	104623698	434	4	0.767058258157634	0.66144784170607	0.105610416451565	-0.440194946310756
chr5	116507356	116508400	1045	4	0.644217512098133	0.663299633955821	-0.0190821218576881	-0.425462760344294
chr6	54225134	54225944	811	4	0.740281612054333	0.679466363356877	0.0608152486974557	-0.424369258473689
chr12	39341722	39342968	1247	4	0.580623076368342	0.580783392971596	-0.000160316603254551	-0.417117127954938
chr6	69704933	69705571	639	4	0.814826229351592	0.771111901603634	0.0437143277479577	-0.385303925584469
chr12	22588633	22589286	654	4	0.679219198372053	0.714644545029244	-0.035425346657191	0.37500063001031
chr1	159995632	159996066	435	4	0.659463422212294	0.674283645132552	-0.0148202229202584	0.362169561038454
chr1	187713358	187714882	1525	5	0.592526444415394	0.500219866042036	0.092306578373358	0.355850063511395
chr7	83722368	83723143	776	4	0.794278377666599	0.853737061290805	-0.0594586836242061	0.330599651340941
chr18	68144831	68145613	783	4	0.489327363814707	0.504816151085342	-0.0154887872706351	-0.330531348540659
chr15	60711967	60712634	668	4	0.672200449557984	0.718890862296927	-0.0466904127389426	0.322969828349099
chr10	97930638	97934811	4174	4	0.708238224201553	0.674275787718376	0.0339624364831768	-0.314236240523809
chr11	38230674	38231500	827	4	0.349518810701817	0.337437397491672	0.0120814132101447	-0.308814066446504
chr3	152528443	152528965	523	4	0.716320425370671	0.763265129473935	-0.0469447041032649	0.308448614296445
chr8	55941935	55942664	730	4	0.532890370146184	0.565463836595398	-0.0325734664492143	0.298865422311919
chr18	62588060	62588846	787	6	0.546142906905819	0.54240969080216	0.0037332161036584	0.293749967377712
chr10	132244431	132245174	744	5	0.732053890440655	0.695296391720223	0.0367574987204328	0.283687207586141
chr11	22416405	22416876	472	4	0.62001297066657	0.61903777448177	0.000975196184800464	-0.282240734006382
chr6	99230391	99230917	527	4	0.524462000111597	0.530694118651193	-0.00623211853959627	0.278939099189246
chr13	72989213	72989932	720	4	0.530091030222801	0.506971502893375	0.0231195273294259	0.258995871988402
chr5	165659085	165659925	841	5	0.571104492924075	0.517202489638832	0.053902003285243	0.222652607527727
chr2	42669047	42670113	1067	4	0.787886703151287	0.771580980614543	0.0163057225367441	0.219787851112441
chr10	63732974	63733679	706	4	0.666960174078006	0.65051478339249	0.0164453906855162	0.186303349028596
chr15	36490292	36490990	699	6	0.742819561371088	0.766597886843876	-0.0237783254727886	0.177460979478239
chr2	84455416	84455856	441	4	0.554736152857519	0.58749191523796	-0.0327557623804408	0.169511619116664
chr3	153567396	153567706	311	4	0.74011152774971	0.713252170936211	0.0268593568134996	-0.166523903136094
chrX	120476330	120477019	690	4	0.718279152746295	0.731656203194516	-0.013377050448221	-0.160763572865073
chrX	52094744	52095500	757	4	0.629311242762305	0.601095489848105	0.0282157529142004	-0.149466261328684
chr9	34749247	34750473	1227	4	0.498105477108098	0.484020481393835	0.0140849957142638	0.14857248890721
